Text,Token,Start Index,End Index,Entity Label,Knowledge Base ID
Cyberport Hong Kong is an ICT hub providing facilities and broadband network services to ICT industry startups and entrepreneurs.,ICT,89,92,ORG,
Techstars Boulder Accelerator helps founders and their teams to take their businesses to the next level.,Boulder Accelerator,10,29,ORG,
Tenaya Capital operates as a venture capital firm investing it in a wide range of technology-driven companies.,Tenaya Capital,0,14,ORG,
"Capital Factory is a venture capital firm and an accelerator that seeks to invest in seed-stage, early-stage, and later-stage companies.",Capital Factory,0,15,ORG,
Cormorant Asset Management is an employee-owned hedge fund sponsor that provides its services to pooled investment vehicles.,Cormorant Asset Management,0,26,ORG,
Vertex Ventures Israel invests in companies with proven leadership ability to deliver success.,Vertex Ventures,0,15,ORG,
Vertex Ventures Israel invests in companies with proven leadership ability to deliver success.,Israel,16,22,GPE,
"VA Angels, also known as VA Angels, is an Angel Investor Network",VA Angels,0,9,ORG,
"VA Angels, also known as VA Angels, is an Angel Investor Network",VA Angels,25,34,ORG,
"VA Angels, also known as VA Angels, is an Angel Investor Network",Angel Investor Network,42,64,FAC,
"Virginia Venture Partners makes seed-stage equity investments in technology and life science companies based in Virginia, USA.",Virginia Venture Partners,0,25,ORG,
"Virginia Venture Partners makes seed-stage equity investments in technology and life science companies based in Virginia, USA.",Virginia,112,120,GPE,
"Virginia Venture Partners makes seed-stage equity investments in technology and life science companies based in Virginia, USA.",USA,122,125,GPE,
Second Century Ventures (SCV) is a venture capital fund focused on promoting innovation in the real estate industry.,Second Century Ventures,0,23,ORG,
Second Century Ventures (SCV) is a venture capital fund focused on promoting innovation in the real estate industry.,SCV,25,28,ORG,
"Alloy Ventures is an early stage venture capital firm that invests in the areas of life sciences, information technology, and cleantech.",Alloy Ventures,0,14,PERSON,
"Alloy Ventures is an early stage venture capital firm that invests in the areas of life sciences, information technology, and cleantech.",cleantech,126,135,ORG,
Avalon Ventures is an early stage venture capital fund focused on information technology and life sciences.,Avalon Ventures,0,15,ORG,
Two Sigma Ventures is an early-stage venture capital fund that invests in companies run by highly driven people.,Two,0,3,CARDINAL,
Houston Angel Network provides capital to early-stage companies in Texas and the rest of the US.,Houston Angel Network,0,21,PERSON,
Houston Angel Network provides capital to early-stage companies in Texas and the rest of the US.,Texas,67,72,GPE,
Houston Angel Network provides capital to early-stage companies in Texas and the rest of the US.,US,93,95,GPE,
Alameda Research is a quantitative cryptocurrency trading firm that provides liquidity in cryptocurrency and digital assets markets.,Alameda Research,0,16,ORG,
"AngelPad is a seed-stage accelerator program that finds product market fit, defining a target market to get first validation for a company.",AngelPad,0,8,ORG,
"AngelPad is a seed-stage accelerator program that finds product market fit, defining a target market to get first validation for a company.",first,108,113,ORDINAL,
"Korea Investment Partners is a leading venture capital &amp; private equity firm based in Seoul, Shanghai, Beijing, and Sunnyvale.",Korea Investment Partners,0,25,ORG,
"Korea Investment Partners is a leading venture capital &amp; private equity firm based in Seoul, Shanghai, Beijing, and Sunnyvale.",Seoul,90,95,GPE,
"Korea Investment Partners is a leading venture capital &amp; private equity firm based in Seoul, Shanghai, Beijing, and Sunnyvale.",Shanghai,97,105,GPE,
"Korea Investment Partners is a leading venture capital &amp; private equity firm based in Seoul, Shanghai, Beijing, and Sunnyvale.",Beijing,107,114,GPE,
"Korea Investment Partners is a leading venture capital &amp; private equity firm based in Seoul, Shanghai, Beijing, and Sunnyvale.",Sunnyvale,120,129,GPE,
Oxford Capital is a technology venture capital investor based in London and Oxford.,Oxford Capital,0,14,ORG,
Oxford Capital is a technology venture capital investor based in London and Oxford.,London,65,71,GPE,
Oxford Capital is a technology venture capital investor based in London and Oxford.,Oxford,76,82,GPE,
The FSE Group provides tailored funding solutions and support for ambitious and innovative small and medium enterprises.,The FSE Group,0,13,ORG,
"GE Ventures combines capital, expertise, infrastructure, and the GE global network to help accelerate the&nbsp;growth of businesses.",GE Ventures,0,11,ORG,
"GE Ventures combines capital, expertise, infrastructure, and the GE global network to help accelerate the&nbsp;growth of businesses.",GE,65,67,ORG,
"Microsoft is a software corporation that develops, manufactures, licenses, supports, and sells a range of software products and services.",Microsoft,0,9,ORG,
B Capital Group is a venture capital firm that backs global entrepreneurs in the field of information technology.,B Capital Group,0,15,ORG,
SoftBank Ventures Asia is the corporate venture capital arm of SoftBank Group that specializes in IT startup investment.,SoftBank Ventures Asia,0,22,ORG,
SoftBank Ventures Asia is the corporate venture capital arm of SoftBank Group that specializes in IT startup investment.,SoftBank Group,63,77,ORG,
"Lightbank is a VC started by serial entrepreneur Eric Lefkofsky helping early stage founders across SaaS, marketplaces, fintech and crypto.",Lightbank,0,9,ORG,
"Lightbank is a VC started by serial entrepreneur Eric Lefkofsky helping early stage founders across SaaS, marketplaces, fintech and crypto.",VC,15,17,PERSON,
"Lightbank is a VC started by serial entrepreneur Eric Lefkofsky helping early stage founders across SaaS, marketplaces, fintech and crypto.",Eric Lefkofsky,49,63,PERSON,
Caisse de Depot et Placement du Quebec is a Canadian fund management company focused on retirement plans and insurance policies.,Caisse de Depot et Placement du Quebec,0,38,ORG,
Caisse de Depot et Placement du Quebec is a Canadian fund management company focused on retirement plans and insurance policies.,Canadian,44,52,NORP,
"Voyager Capital is a venture firm providing entrepreneurs with the resources, experience, and connection to build successful tech companies.",Voyager Capital,0,15,PRODUCT,
VTF Capital is a seed-stage venture fund that finances vertical commerce and physical retail technology companies.,VTF Capital,0,11,ORG,
Andera Partners is a private equity firm focused on early- and late-stage venture investments.,Andera Partners,0,15,ORG,
Maverick Ventures invests in early-stage healthcare and technology-driven businesses through an evergreen fund structure.,Maverick Ventures,0,17,ORG,
Vivo is a global investment firm focused on healthcare with approximately $5.8 billion in AUM,approximately $5.8 billion,60,86,MONEY,
"Gimv is a European private equity firm that invests in selected investment platforms with a focus on Benelux, France, and Germany.",European,10,18,NORP,
"Gimv is a European private equity firm that invests in selected investment platforms with a focus on Benelux, France, and Germany.",Benelux,101,108,GPE,
"Gimv is a European private equity firm that invests in selected investment platforms with a focus on Benelux, France, and Germany.",France,110,116,GPE,
"Gimv is a European private equity firm that invests in selected investment platforms with a focus on Benelux, France, and Germany.",Germany,122,129,GPE,
Homebrew provides seed-stage fund and operational expertise for entrepreneurs building the bottom up economy.,Homebrew,0,8,ORG,
"JP Morgan Chase is a global financial services provider that offers investment banking, asset management, treasury, and other services.",JP Morgan Chase,0,15,ORG,
"JP Morgan Chase is a global financial services provider that offers investment banking, asset management, treasury, and other services.",treasury,106,114,ORG,
"Relay Ventures specializes mainly in startup, seed and early stage investments and provides support throughout the lifecycle of a startup.",Relay Ventures,0,14,ORG,
Invus recognizes that every company is unique and that extraordinary business performance cannot be achieved by following a formulaic,Invus,0,5,ORG,
"Charles Songhurst is a founding partner of Katana Capital, a long-short equity hedge fund. He also runs the Songhurst Group, which holds as...",Charles Songhurst,0,17,PERSON,
"Charles Songhurst is a founding partner of Katana Capital, a long-short equity hedge fund. He also runs the Songhurst Group, which holds as...",Katana Capital,43,57,ORG,
"Charles Songhurst is a founding partner of Katana Capital, a long-short equity hedge fund. He also runs the Songhurst Group, which holds as...",the Songhurst Group,104,123,ORG,
"Ridge Ventures is a fast, flexible, and founder-focused early stage venture capital fund.",Ridge Ventures,0,14,ORG,
"Keiretsu Forum Northwest is a Washington-based angel investor focused on early-stage technology, real estate, and medical device companies.",Keiretsu Forum Northwest,0,24,ORG,
"Keiretsu Forum Northwest is a Washington-based angel investor focused on early-stage technology, real estate, and medical device companies.",Washington,30,40,GPE,
Founder Friendly Labs (FFL) is the equity-free startup accelerator for experienced professionals.,FFL,23,26,ORG,
Sound Ventures is a venture capital firm that seeks to invest in the technology sector.,Sound Ventures,0,14,ORG,
MSIVC is a venture capital firm that invests in Japanese and global startups scaling to IPO.,Japanese,48,56,NORP,
"Scott Belsky joined Adobe as Chief Product Officer, Executive Vice President - Creative Cloud in 2017.Scott Belsky is an entrepreneur, autho...",Scott Belsky,0,12,PERSON,
"Scott Belsky joined Adobe as Chief Product Officer, Executive Vice President - Creative Cloud in 2017.Scott Belsky is an entrepreneur, autho...",Adobe,20,25,PERSON,
"Scott Belsky joined Adobe as Chief Product Officer, Executive Vice President - Creative Cloud in 2017.Scott Belsky is an entrepreneur, autho...",Belsky,108,114,PERSON,
